,year_month,total_btc_favor_count,perc_btc_favor_tweets,total_btc_favor_likes,total_btc_favor_retweets,avg_btc_sentiment_scores,var_btc_sentiment_scores,total_btc_favor_scores,avg_btc_favor_likes,avg_btc_favor_retweets,avg_btc_favor_scores,log_avg_btc_favor_likes,log_avg_btc_favor_retweets,log_avg_btc_favor_scores,year,month,cpi,month_ind,cpi_month_diff,cpi_year_diff,cpi_MoM,cpi_YoY,perc_btc_favor_tweets_diff,perc_btc_favor_tweets_MoM,avg_btc_favor_likes_diff,avg_btc_favor_retweets_diff,total_wallet,avg_price,avg_trx,log_avg_price,log_avg_trx,new_wallet,avg_price_month_diff,avg_trx_month_diff,log_avg_price_month_diff
58,2016-11,83,0.10613810741687979,63,12,0.032912404092071613,0.025670007592420364,36.581900000000005,0.7590361445783133,0.14457831325301204,0.44074578313253016,0.5647660139117385,0.1350362838039429,0.36516088447457207,2016,Nov,241.353,11,-0.3760000000000048,4.016999999999996,0.9984445391326651,1.016925371625038,0.013994557465376395,1.1518777762821375,-5.272542802790108,-0.9080532656943563,9971346.0,719.7381818181818,269741.6,6.580275939322936,6.580275939322936,744566.0,85.6391818181819,38744.69090909089,0.1264950470704349
59,2016-12,1380,0.31377899045020463,783,895,0.09300866302864938,0.10238027557878981,652.8286,0.5673913043478261,0.6485507246376812,0.4730642028985508,0.44941264780180845,0.49989655323380044,0.3873447230198021,2016,Dec,241.432,12,0.07899999999997931,4.906999999999982,1.0003273213923174,1.0207462213296692,0.20764088303332484,2.9563273558079524,-0.1916448402304871,0.5039724113846691,10584824.0,824.961,281356.2,6.716547556909924,6.716547556909924,613478.0,105.22281818181818,11614.600000000035,0.13627161758698758
60,2017-1,56,0.05919661733615222,374,317,0.012412684989429176,0.02041014301352393,25.9967,6.678571428571429,5.660714285714286,0.4642267857142857,2.038433517952459,1.8962267289086663,0.3813273118168573,2017,Jan,242.839,1,1.4070000000000107,5.923000000000002,1.0058277278902548,1.02500042209053,-0.020906741836974392,0.7390029325513197,6.210829493087558,5.644585253456221,11327920.5,907.348,283402.36363636365,6.811627565087868,6.811627565087868,2663271.5,304.01199999999994,63276.663636363635,0.4074972304350206
61,2017-2,1206,0.2985148514851485,793,636,0.10029133663366337,0.09081216250972568,574.209,0.6575456053067993,0.527363184079602,0.47612686567164175,0.5053379572132692,0.42354283952812144,0.3894216748366498,2017,Feb,243.603,2,0.76400000000001,6.492000000000019,1.0031461173864165,1.0273795817148932,-0.06336112791937354,0.8249092741009332,-15.572735867009934,-30.364223577442207,12096833.0,1062.646,296575.3333333333,6.969457907775497,6.969457907775497,-8607090.0,-13741.321272727273,-52374.166666666686,-2.6332601222023504
62,2017-3,126,0.14893617021276595,165,111,0.04817186761229314,0.03708823802420025,56.8508,1.3095238095238095,0.8809523809523809,0.4511968253968254,0.8370413602200145,0.6317782341836532,0.37238861280524627,2017,Mar,243.801,3,0.19799999999997908,5.668999999999983,1.0008127978719472,1.0238061243344028,-0.14957868127238255,0.4989238206132458,0.6519782042170102,0.3535891968727789,12581602.0,1132.767,280440.2,7.033300995804251,7.033300995804251,484769.0,70.1210000000001,-16135.133333333302,0.06384308802875438
63,2017-4,183,0.18227091633466136,344,201,0.05764203187250996,0.04604534820165003,81.4231,1.8797814207650274,1.098360655737705,0.44493497267759563,1.0577143956999415,0.741156399746306,0.3680643189445925,2017,Apr,244.524,4,0.7230000000000132,5.263000000000005,1.0029655333653267,1.021996898784173,0.03333474612189541,1.2238190096755834,0.5702576112412179,0.2174082747853241,13190820.5,1206.2459999999999,281974.6,7.096097011432776,7.096097011432776,609218.5,73.47899999999981,1534.399999999965,0.06279601562852477
64,2017-5,133,0.15537383177570094,109,42,0.055887149532710276,0.03488316388145597,59.0108,0.8195488721804511,0.3157894736842105,0.4436902255639098,0.5985885979349326,0.2744368457017603,0.3672024922240559,2017,May,244.733,5,0.20900000000000318,4.503999999999991,1.0008547218268964,1.0187487772084136,-0.02689708455896042,0.852433481436086,-1.0602325485845763,-0.7825711820534945,13911418.0,1884.538,332231.1,7.5419684703006835,7.5419684703006835,720597.5,678.2920000000001,50256.5,0.4458714588679076
65,2017-6,1046,0.28823367318820614,1524,840,0.07447117663268119,0.10332951240492746,498.0236,1.4569789674952198,0.8030592734225621,0.47612198852772464,0.8989325332643973,0.5894848185685346,0.3894183708171325,2017,Jun,244.955,6,0.2220000000000084,3.937000000000012,1.000907111014861,1.0163348795525646,0.1328598414125052,1.8550979266849958,0.6374300953147687,0.4872697997383516,14683847.5,2607.887,274216.8,7.866678972585109,7.866678972585109,772429.5,723.3490000000002,-58014.29999999999,0.3247105022844252
66,2017-7,78,0.07136322049405307,46,10,0.004192589204025617,0.028181964386421766,37.3904,0.5897435897435898,0.1282051282051282,0.47936410256410256,0.46357273891544515,0.12062798778861472,0.3916123350158727,2017,Jul,244.786,7,-0.16900000000001114,4.1580000000000155,0.999310077361148,1.017279784563725,-0.21687045269415306,0.24758807569112673,-0.8672353777516301,-0.6748541452174339,15069017.0,2453.9370000000004,238283.27272727274,7.805856377984888,7.805856377984888,385169.5,-153.94999999999982,-35933.52727272725,-0.06082259460022055
67,2017-8,1096,0.29257875066737854,8280,3605,0.08847773625200214,0.07993616312502093,480.1042,7.554744525547445,3.289233576642336,0.4380512773722628,2.146486044308833,1.4561080635161696,0.36328891747551656,2017,Aug,245.519,8,0.7330000000000041,4.670000000000016,1.0029944522971086,1.0193897421205818,0.22121553017332546,4.099853518967239,6.965000935803856,3.1610284484372078,16026887.0,3781.4727272727278,253130.6,8.238133235397978,8.238133235397978,957870.0,1327.5357272727274,14847.32727272727,0.43227685741308974
68,2017-9,275,0.16933497536945813,195,254,0.03591089901477833,0.0412170259871148,108.3631,0.7090909090909091,0.9236363636363636,0.3940476363636364,0.535961597037533,0.6542173341917281,0.33221148418175384,2017,Sep,246.819,9,1.299999999999983,5.390999999999991,1.0052949058932301,1.0223296386500322,-0.12324377529792041,0.5787671694653195,-6.845653616456536,-2.365597213005972,16909063.0,4009.3770000000004,247116.0,8.296640530844078,8.296640530844078,882176.0,227.90427272727266,-6014.600000000006,0.058507295446100116
69,2017-10,4601,0.31031226815943885,9308,5110,0.07282321440615094,0.10992428537903716,2122.6599,2.0230384698978483,1.1106281243207998,0.46134751141056296,1.1062624414516615,0.7469855924388854,0.379358963081928,2017,Oct,246.663,10,-0.1559999999999775,4.9339999999999975,0.9993679578962723,1.0204112870197617,0.25111565082328663,5.242060815693377,-4.6555329586735805,-4.5500861613934855,17726450.4,5347.447,295502.4,8.584561517376718,8.584561517376718,6398529.8999999985,4440.099,12100.036363636376,1.7729339522888505
70,2017-11,291,0.20082815734989648,6609,3052,0.0427296066252588,0.06838727914356069,136.4619,22.711340206185568,10.487972508591065,0.46894123711340213,3.165953423413858,2.441300619248606,0.38454189442663156,2017,Nov,246.669,11,0.006000000000000227,5.3160000000000025,1.0000243246859075,1.0220258293868318,-0.10948411080954237,0.6471808496037633,20.68830173628772,9.377344384270266,18869391.0,7715.247,324108.0,8.951083384918139,8.951083384918139,1142940.6000000015,2367.8,28605.599999999977,0.3665218675414206
71,2017-12,6466,0.36187597940452204,104945,199745,0.09507602417730021,0.1362207678025834,3148.393,16.230281472316733,30.891586761521808,0.48691509433962266,2.8466683865826514,3.462342237122518,0.39670356721946526,2017,Dec,246.524,12,-0.14500000000001023,5.092000000000013,0.9994121677227377,1.0210908247456842,0.16104782205462556,1.801918536622517,-6.481058733868835,20.403614252930744,20703923.0,14803.967272727274,348949.5,9.602718029977847,9.602718029977847,1834532.0,7088.720272727273,24841.5,0.6516346450597084
72,2018-1,500,0.22935779816513763,15983,18342,0.06942706422018348,0.08094220775732482,243.1097,31.966,36.684,0.4862194,3.4954767273091645,3.629235601186421,0.3962355800808785,2018,Jan,247.867,1,1.3429999999999893,5.027999999999992,1.0054477454527753,1.0207050762027516,0.0600228227956795,1.354462051709758,31.25690909090909,35.760363636363635,22286673.2,12957.210000000001,289451.6,9.469484843083245,9.469484843083245,5377610.199999999,8947.833,42335.59999999998,1.1728443122391674
73,2018-2,4149,0.3571797520661157,36009,12900,0.09284275137741047,0.13891534326213237,2036.1554,8.678958785249458,3.109182935647144,0.49075811038804534,2.2699543319958293,1.4132242096323633,0.399284789481238,2018,Feb,248.991,2,1.1240000000000236,5.388000000000005,1.0045346899748657,1.0221179542123866,0.10925642938240962,1.4406863710914202,-32.9782577095959,-12.682054177754917,23111034.75,9376.166666666666,194685.0,9.146032935247664,9.146032935247664,-8426445.825757574,5646.725666666665,-64897.81818181818,0.9217511990354819
74,2018-3,416,0.21020717534108135,6450,2405,0.06689363314805458,0.056127011041343614,181.5566,15.504807692307692,5.78125,0.4364341346153846,2.803651713756374,1.914161450740733,0.36216374709145843,2018,Mar,249.554,3,0.5629999999999882,5.753000000000014,1.0022611259041492,1.023597114039729,-0.14697257672503433,0.5885192935073514,6.8258489070582336,2.672067064352856,23659849.5,9233.679,175168.3,9.13072113296047,9.13072113296047,548814.75,-142.48766666666597,-19516.70000000001,-0.015311802287193643
75,2018-4,7569,0.3644198363023592,25248,12621,0.11463423688011556,0.1298792637269072,3739.4889,3.3357114546175186,1.6674593737613952,0.494053230281411,1.466885715478733,0.9811264739977157,0.4014927154476756,2018,Apr,250.546,4,0.9919999999999902,6.021999999999991,1.003975091563349,1.024627439433348,0.15421266096127784,1.7336222501018481,-12.169096237690173,-4.113790626238605,24185423.8,7978.591,200871.5,8.984642435997536,8.984642435997536,525574.3000000007,-1255.0879999999997,25703.20000000001,-0.14607869696293463
76,2018-5,459,0.2314674735249622,22980,20413,0.07508371154815935,0.05416656751961806,187.5619,50.06535947712418,44.47276688453159,0.40863159041394337,3.933106370604309,3.817113616756019,0.3426187298943528,2018,May,251.588,5,1.0420000000000016,6.85499999999999,1.0041589169254348,1.0280101171480756,-0.132952362777397,0.635167053126366,46.729648022506666,42.80530751077019,24787904.25,8528.46,197304.3,9.051281332502919,9.051281332502919,602480.4499999993,549.8689999999988,-3567.2000000000116,0.06663889650538302
77,2018-6,6389,0.3781368371212121,29618,15201,0.13665124881628787,0.11301791965514363,3084.72,4.635780247300047,2.379245578337768,0.4828173423070903,1.7291356023784774,1.2176524829065096,0.39394388787420564,2018,Jun,251.989,6,0.40100000000001046,7.033999999999992,1.001593875701544,1.028715478353167,0.1466693635962499,1.6336499956674586,-45.429579229824135,-42.09352130619382,25372919.8,6808.664999999999,191137.9,8.826098205569403,8.826098205569403,585015.5500000007,-1719.795,-6166.399999999994,-0.2251831269335156
78,2018-7,1727,0.3254192575843226,24818,8207,0.11660069719238741,0.107298764445424,854.9512,14.370584829183555,4.752171395483497,0.4950499131441806,2.7324556068710932,1.7495774175206171,0.40215959300384113,2018,Jul,252.006,7,0.016999999999995907,7.219999999999999,1.0000674632622852,1.0294951508664711,-0.05271757953688949,0.8605859721622656,9.734804581883509,2.3729258171457293,26316018.25,7109.044,202271.8,8.869263711245086,8.869263711245086,943098.4499999993,300.3790000000008,11133.899999999994,0.04316550567568278
79,2018-8,5366,0.3978941124128726,37524,14152,0.15520332937861486,0.1279886073726739,2762.2286,6.99291837495341,2.6373462541930675,0.514764927320164,2.0785559465253565,1.291254364715837,0.4152602634371933,2018,Aug,252.146,8,0.13999999999998636,6.626999999999981,1.0005555423283572,1.0269918010418744,0.07247485482854998,1.2227122493196958,-7.377666454230145,-2.1148251412904298,27769740.846153848,6669.866,219611.45454545456,8.805504965564284,8.805504965564284,1453722.5961538479,-439.1779999999999,17339.65454545457,-0.06375874568080242
80,2018-9,405,0.21891891891891893,11140,3517,0.06780027027027027,0.04986546485119789,160.9059,27.506172839506174,8.683950617283951,0.39729851851851855,3.3501206546820566,2.2704699396497525,0.33454074285788515,2018,Sep,252.439,9,0.29300000000000637,5.6200000000000045,1.0011620251758901,1.02276972194199,-0.17897519349395366,0.5501939136303654,20.513254464552766,6.046604363090884,28499748.78125,6624.25,232029.2,8.7986433859915,8.7986433859915,730007.9350961521,-45.615999999999985,12417.745454545453,-0.006861579572783327
81,2018-10,671,0.2832418742085268,8947,3223,0.09990650063317856,0.08360248086988604,314.7065,13.333830104321908,4.80327868852459,0.4690111773472429,2.6626224848659263,1.758423048960463,0.38458950597643726,2018,Oct,252.885,10,0.44599999999999795,6.22199999999998,1.001766763455726,1.0252246992860703,0.053884076043389184,1.2349345715491769,-18.632169895678093,-31.88072131147541,29328696.53125,6491.306363636363,243924.9,8.778373118469323,8.778373118469323,7042023.331250001,-6465.903636363638,-45526.69999999998,-0.691111724613922
82,2018-11,2690,0.39869571661479175,38135,8562,0.1422984289313769,0.14269928270432078,1387.0409,14.176579925650557,3.182899628252788,0.5156285873605948,2.719753445242781,1.4310046970138626,0.4158302620592404,2018,Nov,252.038,11,-0.84699999999998,5.369,0.996650651481899,1.021766010321524,0.11545384240626494,1.4076157267666791,0.8427498213286491,-1.620379060271802,30468938.258064516,5392.7970000000005,273293.4,8.59300486858288,8.59300486858288,1140241.726814516,-1098.5093636363627,29368.50000000003,-0.18536824988644263
83,2018-12,388,0.24792332268370607,16163,6127,0.09760351437699681,0.06587522727024997,177.9904,41.65721649484536,15.791237113402062,0.4587381443298969,3.753196462317267,2.820857149935672,0.3775717773053258,2018,Dec,251.233,12,-0.8050000000000068,4.709000000000003,0.9968060371848689,1.0191015884863137,-0.15077239393108569,0.6218359323966413,27.4806365691948,12.608337485149274,31537480.575757574,3729.4410000000003,259582.81818181818,8.224281736212182,8.224281736212182,1068542.3176930584,-1663.3560000000002,-13710.581818181847,-0.36872313237069854
84,2019-1,12863,0.4127254058910351,68212,19627,0.1499002919848553,0.1504678844051766,6774.6291,5.302961983985074,1.5258493353028064,0.5266756666407526,1.8410196790968034,0.9265773765844305,0.42309260462013965,2019,Jan,251.712,1,0.478999999999985,3.844999999999999,1.001906596665247,1.0155123513819913,0.1938064869721162,1.8852888911071974,-22.2032108555211,-7.1581012819811445,32404998.0,3664.2636363636366,301791.1,8.206655545257162,8.206655545257162,3905249.21875,-2959.9863636363634,69761.89999999997,-0.5919878407343386
85,2019-2,457,0.2661619103086779,21897,7995,0.10318870122306349,0.07056887707506046,209.1206,47.91466083150985,17.494529540481402,0.45759431072210066,3.8900771640513523,2.9174749878417425,0.3767873443340655,2019,Feb,252.776,2,1.0640000000000214,3.7849999999999966,1.0042270531400967,1.015201352659333,-0.16374032544739225,0.6191219495301723,44.29711108548254,16.410998155048716,33271965.655172415,3691.3911111111106,315092.8888888889,8.214029524765875,8.214029524765875,-10852857.756592289,-3570.9478888888893,4766.188888888864,-0.676565394678768
86,2019-3,631,0.2865576748410536,58945,17864,0.11249000908265214,0.09076421402099027,315.064,93.41521394611728,28.310618066561013,0.4993090332805072,4.547702224849268,3.377949841725341,0.405004357499241,2019,Mar,254.202,3,1.4259999999999877,4.647999999999996,1.005641358356806,1.0186252274056917,0.020395764532375682,1.0766291634619016,45.50055311460743,10.81608852607961,34219225.25,3947.2480000000005,302156.9,8.281027215196499,8.281027215196499,947259.5948275849,255.8568888888899,-12935.988888888853,0.06699769043062354
87,2019-4,709,0.3148312611012433,31664,14524,0.13669169626998223,0.09851469724332311,368.3954,44.66008462623413,20.4851904090268,0.5195985895627645,3.821224494499716,3.0673638796045735,0.4184462141674153,2019,Apr,255.548,4,1.3460000000000036,5.0020000000000095,1.0052950016128905,1.0199643977553026,0.02827358626018972,1.0986663026068744,-48.755129319883146,-7.825427657534213,35550298.78125,5097.574,366781.1,8.536716171771719,8.536716171771719,1331073.53125,1150.325999999999,64624.19999999995,0.25568895657522006
88,2019-5,58063,0.42348676581064426,232177,74642,0.16243664947814482,0.1514676335085996,31054.2956,3.998708299605601,1.2855346778499217,0.5348379449907859,1.6091795389796741,0.8265999916563613,0.42842480217000284,2019,May,256.092,5,0.5439999999999827,4.503999999999991,1.0021287585893843,1.017902284687664,0.10865550470940094,1.3451229853393103,-40.66137632662853,-19.19965573117688,37870938.90625,7152.152,362129.36363636365,8.875308377707858,8.875308377707858,2320640.125,2054.5780000000004,-4651.73636363633,0.3385922059361395
89,2019-6,73734,0.4447272551810659,228709,79989,0.17010313819392506,0.1590694046123048,39600.1301,3.1018119185179156,1.0848319635446335,0.5370674329346028,1.4114288074331987,0.734688258978816,0.42987633668098746,2019,Jun,256.143,6,0.05099999999998772,4.153999999999968,1.0001991471814815,1.0164848465607625,0.02124048937042161,1.0501562057783855,-0.8968963810876853,-0.2007027143052882,39503066.80645161,9060.100999999999,343157.7,9.11174591483249,9.11174591483249,1632127.9002016112,1907.9489999999987,-18971.663636363635,0.23643753712463145
90,2019-7,79420,0.4300038982977433,233918,80423,0.1616612303460822,0.15950041419445987,42877.6779,2.9453286325862504,1.0126290606900026,0.5398851410224125,1.3725322543989469,0.6994418577897756,0.43170782989235124,2019,Jul,256.571,7,0.4280000000000541,4.565000000000026,1.0016709416224534,1.0181146480639351,-0.014723356883322547,0.9668935134696701,-0.15648328593166516,-0.07220290285463093,40505938.60606061,10843.64,332936.1,9.29142622768926,9.29142622768926,1002871.799608998,1783.5390000000007,-10221.600000000035,0.179680312856771
91,2019-8,67872,0.43016858917480033,224609,90821,0.1649749873241222,0.1617219290280531,36993.3311,3.3093028052805282,1.3381217586044318,0.5450455430810939,1.4607761289148675,0.8493479397966959,0.4350533876376401,2019,Aug,256.558,8,-0.013000000000033651,4.412000000000006,0.9999493317639171,1.0174977988942915,0.00016469087705700547,1.0003829985674757,0.3639741726942778,0.32549269791442925,41277273.1875,10712.347,328488.3,9.279245626291528,9.279245626291528,771334.5814393908,-131.29299999999967,-4447.799999999988,-0.01218060139773236
92,2019-9,61968,0.41601546765487796,168550,63644,0.1618644995837697,0.1550342790351033,33709.0646,2.7199522334107926,1.0270462174025303,0.5439753517944745,1.3137108277216458,0.7065796680991868,0.43436048761147833,2019,Sep,256.759,9,0.20100000000002183,4.320000000000022,1.00078344857693,1.0171130451316952,-0.014153121519922374,0.9670986634633818,-0.5893505718697356,-0.3110755412019015,41976462.06451613,9853.788,324769.6,9.195712707432554,9.195712707432554,699188.8770161271,-858.5589999999993,-3718.7000000000116,-0.08353291885897463
93,2019-10,61737,0.42874107614100393,193261,71793,0.16466072321453373,0.15867113476782113,33494.099,3.1303918233798207,1.1628844939015501,0.5425287752887248,1.418372274961892,0.7714427446673511,0.4334231315917832,2019,Oct,257.346,10,0.5869999999999891,4.461000000000013,1.0022861905522298,1.0176404294442138,0.016015670249968805,1.0388046629099377,-2.172570160605253,-0.3629648414012563,42683194.09090909,8343.594000000001,322224.0909090909,9.029369183025036,9.029369183025036,10278196.090909094,4679.330363636364,20432.990909090906,0.8227136377678743
94,2019-11,42918,0.4299022357560702,155258,46503,0.16390178700216365,0.15683952287847625,23082.6077,3.617549746027308,1.0835313854326856,0.5378304604128804,1.5298642064013486,0.7340642355694981,0.4303726312054919,2019,Nov,257.208,11,-0.1379999999999768,5.170000000000016,0.9994637569653309,1.0205127798189162,0.0011611596150662429,1.0027083003698118,0.48715792264748714,-0.07935310846886456,43434259.35483871,8322.555454545454,303280.3,9.026844780818967,9.026844780818967,751065.2639296129,-21.038545454546693,-18943.790909090894,-0.0025244022060686433
